total_env_steps,update,completed_episodes,completed_episode_return_mean,completed_episode_length_mean,actor_policy_loss,critic_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,critic_grad_norm,advantage_raw_mean,advantage_raw_std,value_target_mean,value_target_std,value_prediction_mean_pre,value_prediction_std_pre,explained_variance_pre,actor_grad_norm_max,critic_grad_norm_max,actor_grad_clip_fraction,critic_grad_clip_fraction,value_normalizer_mean,value_normalizer_std,value_normalizer_count,hard_speed_accel_violations,action_mean,action_std,action_saturation_ratio,raw_log_std_min,raw_log_std_mean,raw_log_std_max,clamped_log_std_min,clamped_log_std_mean,clamped_log_std_max,raw_log_std_gt_max_ratio,finite
1024,1,0,,,-0.006427693867590278,165.8498119354248,-0.24407904595136642,0.005544443368853536,0.051123046875,0.528990912437439,54.77262182235718,18.3769588470459,5.54789400100708,18.3674373626709,5.575523853302002,-0.009522098116576672,0.12991568446159363,0.009886505992329875,1.151185393333435,76.3604507446289,0.425,1.0,0.0,1.0,0.0,0.0,0.027565063908696175,0.21881695091724396,0.0,0.2529662549495697,0.2552335560321808,0.2575383186340332,-1.5045900344848633,-1.500321865081787,-1.4960167407989502,0.0,1.0
2048,2,6,207.3793966305578,203.83333333333334,-0.005381420248886571,114.25679740905761,-0.24450929388403891,0.0032411900523584337,0.034375,0.5391516059637069,54.10021533966064,12.999805450439453,9.72861385345459,14.588375091552734,9.616508483886719,1.5885684490203857,2.2250075340270996,-0.023450985519746448,1.22614324092865,71.29765319824219,0.45,1.0,0.0,1.0,0.0,0.0,0.03399309888482094,0.2201092541217804,0.0,0.25211602449417114,0.25504422187805176,0.25746387243270874,-1.5061864852905273,-1.5007044076919556,-1.4961562156677246,0.0,1.0
3072,3,4,275.6485005918398,239.75,-0.008155382249969988,115.512939453125,-0.24551912322640418,0.006711603282019496,0.0610595703125,0.643253643065691,89.5563829421997,14.715478897094727,9.271600723266602,17.75605010986328,8.474871635437012,3.0405688285827637,2.6018786430358887,-0.19685962702342885,1.0502605438232422,100.30135345458984,0.775,1.0,0.0,1.0,0.0,0.0,0.03274435177445412,0.22318239510059357,0.0,0.25479182600975037,0.25510162115097046,0.25557848811149597,-1.5011645555496216,-1.5006026029586792,-1.4996893405914307,0.0,1.0
4096,4,4,222.44204288381496,216.5,-0.004816323320847004,97.01631202697754,-0.2433541715145111,0.003587192011764273,0.0353515625,0.5388654857873917,76.8027328491211,11.124608039855957,10.748025894165039,16.00614356994629,11.353170394897461,4.881536483764648,4.973621845245361,0.10376252713277723,1.4483559131622314,84.87104034423828,0.525,1.0,0.0,1.0,0.0,0.0,0.027211109176278114,0.21904471516609192,0.0,0.2549801468849182,0.2557978928089142,0.2568763494491577,-1.5008113384246826,-1.4992756843566895,-1.497256875038147,0.0,1.0
5120,5,6,192.3587220180402,213.66666666666666,-0.004448352649342268,92.10189685821533,-0.2417438246309757,0.004354199994122609,0.03369140625,0.5204585924744606,84.62000045776367,11.45997428894043,11.225922584533691,14.401269912719727,12.35664176940918,2.9412941932678223,6.859760284423828,0.1746404140465989,1.0249484777450562,100.4166259765625,0.45,1.0,0.0,1.0,0.0,0.0,0.030039042234420776,0.2213602364063263,0.0,0.2539726495742798,0.25537267327308655,0.256821870803833,-1.5027012825012207,-1.5000624656677246,-1.4973589181900024,0.0,1.0
6144,6,5,163.31228467405364,164.0,-0.005641968233976513,93.9747597694397,-0.2464688904583454,0.0054406911323894745,0.04892578125,0.536097427085042,88.60116596221924,13.63456916809082,9.022209167480469,15.112006187438965,12.383126258850098,1.4774364233016968,7.909454345703125,0.4691581210007627,1.2284607887268066,116.38824462890625,0.525,1.0,0.0,1.0,0.0,0.0,0.03847694396972656,0.22027133405208588,0.0,0.25183868408203125,0.25421133637428284,0.2557207942008972,-1.5067074298858643,-1.5022640228271484,-1.499422550201416,0.0,1.0
7168,7,5,235.93002645445577,221.6,-0.006443574326112866,65.49704122543335,-0.251432666182518,0.004794509816565551,0.050537109375,0.5597382806241512,91.99244937896728,11.759401321411133,7.1124186515808105,16.443279266357422,12.844223022460938,4.683878421783447,7.891526699066162,0.6933669716620544,1.1769084930419922,126.0159683227539,0.525,1.0,0.0,1.0,0.0,0.0,0.0395328514277935,0.2217395305633545,0.0,0.25203630328178406,0.25390657782554626,0.25571081042289734,-1.5063362121582031,-1.5028218030929565,-1.4994412660598755,0.0,1.0
8192,8,6,187.4048752763434,204.0,-0.0056464055262040345,68.24352979660034,-0.24701403677463532,0.0032866005029063674,0.0405029296875,0.5502433583140374,90.68145122528077,9.648372650146484,9.892498970031738,16.63125228881836,16.362144470214844,6.982878684997559,9.483735084533691,0.6344628311931889,1.1203545331954956,147.6390838623047,0.5,1.0,0.0,1.0,0.0,0.0,0.03429865837097168,0.22627408802509308,0.0,0.25359484553337097,0.25580325722694397,0.2591708302497864,-1.5034102201461792,-1.499252438545227,-1.4929603338241577,0.0,1.0
9216,9,2,271.5379046977988,260.0,-0.0056859165080823,74.57219533920288,-0.23995314836502074,0.004632042362936772,0.0533203125,0.5914061062037945,106.92351627349854,13.712766647338867,5.663987636566162,19.53907012939453,15.104470252990723,5.826302528381348,12.467879295349121,0.8593843620406157,1.2332407236099243,152.38851928710938,0.6,1.0,0.0,1.0,0.0,0.0,0.042810361832380295,0.22248300909996033,0.0,0.25332558155059814,0.25577807426452637,0.2593608498573303,-1.503915548324585,-1.4993160963058472,-1.4926047325134277,0.0,1.0
10240,10,8,209.36693211148724,202.125,-0.003124810452573001,76.13757390975952,-0.2426712654531002,0.0030953554130974227,0.0265869140625,0.5052674267441034,104.09343805313111,9.944557189941406,11.815528869628906,17.616348266601562,15.93631362915039,7.671792030334473,12.830759048461914,0.4502937945043921,0.8550024032592773,218.9678192138672,0.475,1.0,0.0,1.0,0.0,0.0,0.03068595938384533,0.2195950299501419,0.0,0.2515706419944763,0.2552894055843353,0.25918078422546387,-1.5072109699249268,-1.500240445137024,-1.4929417371749878,0.0,1.0
