total_env_steps,update,completed_episodes,completed_episode_return_mean,completed_episode_length_mean,actor_policy_loss,critic_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,critic_grad_norm,advantage_raw_mean,advantage_raw_std,value_target_mean,value_target_std,value_prediction_mean_pre,value_prediction_std_pre,explained_variance_pre,actor_grad_norm_max,critic_grad_norm_max,actor_grad_clip_fraction,critic_grad_clip_fraction,value_normalizer_mean,value_normalizer_std,value_normalizer_count,hard_speed_accel_violations,action_mean,action_std,action_saturation_ratio,raw_log_std_min,raw_log_std_mean,raw_log_std_max,clamped_log_std_min,clamped_log_std_mean,clamped_log_std_max,raw_log_std_gt_max_ratio,finite
1024,1,1,120.31786201353484,93.0,-0.004891369864344597,170.78357734680176,-0.24614466950297356,0.004553272917110007,0.04130859375,0.5222714886069297,56.123646926879886,18.692428588867188,5.539477348327637,18.608640670776367,5.499255180358887,-0.08378741145133972,0.18113741278648376,-0.01468179312592155,0.9336845874786377,79.01039123535156,0.475,1.0,0.0,1.0,0.0,0.0,0.05971929430961609,0.22112329304218292,0.0,0.2530633807182312,0.2542918026447296,0.2558390498161316,-1.5044077634811401,-1.5021133422851562,-1.4992008209228516,0.0,1.0
2048,2,7,218.80752856650741,193.0,-0.004096572520211339,131.05070514678954,-0.25147136226296424,0.004074350192968268,0.0289794921875,0.519229044392705,51.06638374328613,14.458023071289062,9.233292579650879,15.742324829101562,8.832025527954102,1.284301996231079,1.9020485877990723,-0.09293054688510272,1.108628273010254,68.81456756591797,0.5,1.0,0.0,1.0,0.0,0.0,0.06032731011509895,0.22044068574905396,0.0,0.2520793378353119,0.25366172194480896,0.2553441524505615,-1.5062553882598877,-1.5032920837402344,-1.5001287460327148,0.0,1.0
3072,3,5,245.21629524731316,195.2,-0.005216998723335564,141.61019649505616,-0.25690660551190375,0.005391408842115197,0.04638671875,0.6070416837930679,93.6208070755005,16.14025115966797,9.127979278564453,19.3247127532959,8.580686569213867,3.1844606399536133,2.585810661315918,-0.1316318075161047,1.3583635091781616,111.95570373535156,0.7,1.0,0.0,1.0,0.0,0.0,0.06112884357571602,0.22074386477470398,0.0,0.2511655390262604,0.25211045145988464,0.25293853878974915,-1.507972002029419,-1.5062142610549927,-1.504642128944397,0.0,1.0
4096,4,4,218.1122447348717,197.75,-0.00321481340797618,132.4402587890625,-0.26371378675103185,0.002889217413030565,0.0211669921875,0.4692502062767744,81.8358715057373,15.972503662109375,9.531129837036133,16.761817932128906,8.55127239227295,0.7893139123916626,5.10888671875,-0.2423022401063364,0.807690441608429,93.2228775024414,0.35,1.0,0.0,1.0,0.0,0.0,0.05676813796162605,0.21825599670410156,0.0,0.24919643998146057,0.25168362259864807,0.2531709671020508,-1.5116736888885498,-1.5070141553878784,-1.5042058229446411,0.0,1.0
5120,5,6,223.00551179869328,186.66666666666666,-0.004027804231736809,91.66923656463624,-0.2622697718441486,0.006501250591827557,0.038916015625,0.5271121311932803,91.0698226928711,13.650225639343262,7.568249225616455,18.72757339477539,7.954012393951416,5.0773468017578125,4.195952892303467,0.09464617365855343,1.0428956747055054,104.72073364257812,0.475,1.0,0.0,1.0,0.0,0.0,0.05151527002453804,0.21958276629447937,0.0,0.2483336627483368,0.2525232136249542,0.25560030341148376,-1.5132967233657837,-1.505418300628662,-1.4996484518051147,0.0,1.0
6144,6,6,168.90293145988323,161.33333333333334,-0.002614122745580971,96.2716106414795,-0.2591834649443626,0.00455149317131145,0.0228515625,0.4918564558029175,105.50702934265136,13.023153305053711,8.593785285949707,20.348878860473633,11.07596206665039,7.3257246017456055,6.655367851257324,0.39798658742327897,0.9600458145141602,113.98744201660156,0.35,1.0,0.0,1.0,0.0,0.0,0.053915172815322876,0.21999125182628632,0.0,0.24805834889411926,0.25244781374931335,0.25769180059432983,-1.5138148069381714,-1.5055502653121948,-1.4957293272018433,0.0,1.0
7168,7,7,187.25035095435467,178.28571428571428,-0.005364156921859831,77.90899915695191,-0.2606437914073467,0.007043569824600126,0.05166015625,0.5586705863475799,98.24130802154541,10.589838027954102,10.203920364379883,18.308055877685547,13.553790092468262,7.7182183265686035,6.8837995529174805,0.4332225179944936,1.1857177019119263,150.64744567871094,0.5,1.0,0.0,1.0,0.0,0.0,0.058050379157066345,0.21969474852085114,0.0,0.2487591952085495,0.25246813893318176,0.25692659616470337,-1.5124961137771606,-1.5055094957351685,-1.4971628189086914,0.0,1.0
8192,8,5,158.15984852671335,170.4,-0.0029607471311464905,88.11845684051514,-0.2610792279243469,0.003943892597453669,0.0262451171875,0.5041552539914846,112.81475925445557,12.26678466796875,8.218177795410156,22.29446792602539,14.386967658996582,10.027684211730957,8.572333335876465,0.6737033979559832,0.8732894659042358,139.69784545898438,0.475,1.0,0.0,1.0,0.0,0.0,0.05945618450641632,0.2168639898300171,0.0,0.2466500699520111,0.25179001688957214,0.256245493888855,-1.5164657831192017,-1.5068119764328003,-1.498439073562622,0.0,1.0
9216,9,6,202.47128040671518,175.83333333333334,-0.003378792153671384,90.62764978408813,-0.2657225452363491,0.003374685959715862,0.026708984375,0.5005490094423294,103.33918685913086,12.741073608398438,8.496846199035645,22.83401870727539,13.8005952835083,10.092947006225586,10.343493461608887,0.6209295565115177,0.8725886344909668,131.8748779296875,0.45,1.0,0.0,1.0,0.0,0.0,0.051452796906232834,0.2178558111190796,0.0,0.2441331297159195,0.2510833442211151,0.2582084834575653,-1.5212082862854004,-1.508128046989441,-1.4947617053985596,0.0,1.0
10240,10,6,205.41828875564832,191.83333333333334,-0.0029727219021879136,74.59181776046753,-0.27089696526527407,0.003410873853135854,0.031787109375,0.5658255785703659,97.54510841369628,10.799755096435547,8.862592697143555,21.233905792236328,16.973573684692383,10.434148788452148,12.406970977783203,0.727369174933876,1.1743865013122559,118.09451293945312,0.525,1.0,0.0,1.0,0.0,0.0,0.059074658900499344,0.21846060454845428,0.0,0.24369294941425323,0.24978165328502655,0.2566480338573456,-1.5220383405685425,-1.5105706453323364,-1.4976847171783447,0.0,1.0
