total_env_steps,update,completed_episodes,completed_episode_return_mean,completed_episode_length_mean,actor_policy_loss,critic_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,critic_grad_norm,advantage_raw_mean,advantage_raw_std,value_target_mean,value_target_std,value_prediction_mean_pre,value_prediction_std_pre,explained_variance_pre,actor_grad_norm_max,critic_grad_norm_max,actor_grad_clip_fraction,critic_grad_clip_fraction,value_normalizer_mean,value_normalizer_std,value_normalizer_count,hard_speed_accel_violations,action_mean,action_std,action_saturation_ratio,raw_log_std_min,raw_log_std_mean,raw_log_std_max,clamped_log_std_min,clamped_log_std_mean,clamped_log_std_max,raw_log_std_gt_max_ratio,finite
1024,1,5,132.97679367983102,111.0,-0.006025777594186365,0.34962828531861306,-0.23957702219486238,0.006027921970235184,0.04873046875,0.5414588749408722,0.4899077698588371,16.32137107849121,5.841438293457031,16.254735946655273,5.810964584350586,-0.0666363313794136,0.14118117094039917,-0.010515854544633774,1.1028664112091064,0.9645957350730896,0.475,0.3,16.254733565843047,5.810966624830282,1024.0001,0.0,0.0718463733792305,0.22734187543392181,0.0,0.2551906704902649,0.2566782236099243,0.25865092873573303,-1.5004165172576904,-1.4976168870925903,-1.4939334392547607,0.0,1.0
2048,2,10,131.73615915567547,114.0,-0.004882594413356855,0.4229059636592865,-0.23410584628582,0.003912248034612276,0.0302001953125,0.49654686972498896,1.2527715042233467,11.38960075378418,8.87279224395752,25.16155433654785,9.331624984741211,13.771955490112305,2.476586103439331,0.09592180355182622,0.7754526138305664,2.8852107524871826,0.5,0.725,20.70814428974333,8.958579794647596,2048.0001,0.0,0.07111621648073196,0.22697563469409943,0.0,0.2553933560848236,0.2573242485523224,0.2605493664741516,-1.5000364780426025,-1.4964194297790527,-1.4903814792633057,0.0,1.0
3072,3,8,122.15006566101817,113.5,-0.004132691654376686,0.10132115678861738,-0.23267268463969232,0.003688659107137937,0.0369140625,0.5566577114164829,0.4994059972465038,7.630345344543457,7.892487049102783,29.924575805664062,13.226005554199219,22.294233322143555,7.5125885009765625,0.6439013040110906,1.0163819789886475,1.3434937000274658,0.55,0.375,23.780288733390062,11.43194289047479,3072.0001,0.0,0.06964311003684998,0.22683824598789215,0.0,0.2553669810295105,0.2569987177848816,0.2592637836933136,-1.5000859498977661,-1.4970282316207886,-1.4927864074707031,0.0,1.0
4096,4,9,118.56821634242185,98.11111111111111,-0.005121512804180384,0.04145478862337768,-0.23963299095630647,0.005898377724224702,0.039453125,0.5107837654650211,0.2667286967858672,6.084342956542969,5.625286102294922,35.05183410644531,17.92009735107422,28.967491149902344,15.613754272460938,0.9014609144615819,0.9589514136314392,0.7588609457015991,0.4,0.125,26.598174687744798,14.21692321630877,4096.0001,0.0,0.06852728128433228,0.22821316123008728,0.0,0.2531357705593109,0.2548890709877014,0.2575805187225342,-1.5042718648910522,-1.5009651184082031,-1.4959378242492676,0.0,1.0
5120,5,9,136.95903633107363,119.77777777777777,-0.004236963920993731,0.02105068552773446,-0.2454754315316677,0.004671867836441379,0.0364990234375,0.528371499106288,0.1939074296504259,5.23213005065918,4.441100597381592,36.44921875,20.982162475585938,31.21708869934082,18.806549072265625,0.9551997263245446,0.8929856419563293,0.599825918674469,0.55,0.025,28.568383479491818,16.287229645554728,5120.0001,0.0,0.07290617376565933,0.2290273755788803,0.0,0.25301843881607056,0.25569626688957214,0.2594374120235443,-1.504492163658142,-1.4994779825210571,-1.4924614429473877,0.0,1.0
6144,6,8,155.78521725052173,129.25,-0.005132837727433071,0.01680114082992077,-0.23821455836296082,0.0036960192388505674,0.0448974609375,0.5296727657318115,0.18698652982711791,5.389836311340332,4.084768772125244,39.99201202392578,21.23062515258789,34.602176666259766,20.11539649963379,0.9629823001367879,0.8774807453155518,0.5425399541854858,0.525,0.025,30.47232151738526,17.72878119806097,6144.0001,0.0,0.07291474938392639,0.22448112070560455,0.0,0.2523178160190582,0.256759911775589,0.2615286409854889,-1.505807638168335,-1.4974638223648071,-1.4885504245758057,0.0,1.0
7168,7,10,147.92909153386773,120.8,-0.003361172287259251,0.022848798218183218,-0.23616381585597992,0.002438440431433264,0.02763671875,0.5164750196039677,0.18660643370822072,3.5907726287841797,5.788515090942383,39.85434341430664,23.71292495727539,36.26356887817383,22.434490203857422,0.9404112802076418,0.9326064586639404,0.5582880973815918,0.5,0.025,31.812610396060723,18.987246155486694,7168.0001,0.0,0.07722260802984238,0.22647371888160706,0.0,0.2515793740749359,0.25634726881980896,0.26144808530807495,-1.5071945190429688,-1.4982630014419556,-1.4887011051177979,0.0,1.0
8192,8,7,130.30147863448266,114.0,-0.0034713883767835798,0.0176984622143209,-0.2377493791282177,0.0022756569771445355,0.024853515625,0.49413576908409595,0.14766294052824377,1.370985507965088,5.265369415283203,45.60727310180664,25.4747371673584,44.23628234863281,23.95956039428711,0.9572793068476255,0.7932479977607727,0.45566874742507935,0.4,0.0,33.53694304957187,20.429993139461118,8192.000100000001,0.0,0.0728662982583046,0.22658881545066833,0.0,0.2528715133666992,0.25675955414772034,0.26149284839630127,-1.504767894744873,-1.4974703788757324,-1.4886174201965332,0.0,1.0
9216,9,7,147.73653783353294,120.42857142857143,-0.0024809491296764463,0.01657601594924927,-0.2391246184706688,0.004484939269605093,0.024853515625,0.5463674977421761,0.13502449877560138,1.2031769752502441,5.502194881439209,49.6837158203125,24.053659439086914,48.480533599853516,23.918235778808594,0.9476749544860543,0.939522385597229,0.37202131748199463,0.525,0.0,35.331028699611295,21.471958483975985,9216.000100000001,0.0,0.07612524926662445,0.22570431232452393,0.0,0.2516685724258423,0.25504517555236816,0.25831228494644165,-1.50702702999115,-1.5006999969482422,-1.4945673942565918,0.0,1.0
10240,10,9,160.55041786170474,132.22222222222223,-0.003231559897540137,0.006398709781933576,-0.24433078169822692,0.00355878582195146,0.026025390625,0.555770717561245,0.07969453283585608,1.8779189586639404,3.579127073287964,50.0516242980957,28.923036575317383,48.173702239990234,27.74953842163086,0.984686783253705,0.9874370694160461,0.23210622370243073,0.575,0.0,36.80308813944307,22.76175163695761,10240.000100000001,0.0,0.0666799545288086,0.22412186861038208,0.0,0.2542210817337036,0.25585439801216125,0.2590307295322418,-1.5022351741790771,-1.4991850852966309,-1.4932224750518799,0.0,1.0
