total_env_steps,update,completed_episodes,completed_episode_return_mean,completed_episode_length_mean,actor_policy_loss,critic_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,critic_grad_norm,advantage_raw_mean,advantage_raw_std,action_mean,action_std,action_saturation_ratio,raw_log_std_min,raw_log_std_mean,raw_log_std_max,clamped_log_std_min,clamped_log_std_mean,clamped_log_std_max,raw_log_std_gt_max_ratio,finite
13312,13,8,147.57930960579085,124.5,-0.006096597365103662,81.80451126098633,-0.22954178154468535,0.0027673296368448063,0.0520751953125,0.5424744427204132,106.55193519592285,10.360549926757812,9.163209915161133,0.0017926152795553207,0.23618552088737488,0.0,0.2553577423095703,0.2573242485523224,0.2588578462600708,-1.500103235244751,-1.496416687965393,-1.4935461282730103,0.0,1.0
14336,14,8,150.49571332168108,130.75,-0.005550899566151202,69.30455980300903,-0.2355150118470192,0.0053368516644695775,0.0467529296875,0.5068082004785538,85.26602878570557,8.477124214172363,9.363548278808594,0.0035513918846845627,0.23483197391033173,0.0,0.2552810311317444,0.25632244348526,0.2569470703601837,-1.5002471208572388,-1.4983139038085938,-1.497124433517456,0.0,1.0
15360,15,7,137.81969789511874,146.28571428571428,-0.00468400043901056,79.0853611946106,-0.23646752536296844,0.0024016839350224474,0.04072265625,0.5022358410060406,79.53798427581788,6.055441856384277,12.380784034729004,-0.0018728314898908138,0.23406027257442474,0.0,0.2561875581741333,0.25722143054008484,0.25803592801094055,-1.4985475540161133,-1.496627688407898,-1.4950848817825317,0.0,1.0
16384,16,6,132.95449863937594,131.83333333333334,-0.00632950866711326,72.92764701843262,-0.2322840839624405,0.008421555848326535,0.07548828125,0.5123455666005612,87.99355030059814,8.946832656860352,9.774218559265137,-0.0018495842814445496,0.23240706324577332,0.0,0.25653308629989624,0.2572641670703888,0.2576776146888733,-1.4979000091552734,-1.4965158700942993,-1.495755910873413,0.0,1.0
17408,17,7,177.3665881110281,145.0,-0.005555380485020578,69.99434385299682,-0.23383071646094322,0.004818724186043255,0.05146484375,0.5516202643513679,94.89620170593261,10.986289978027344,6.633189678192139,-0.007551888469606638,0.23492376506328583,0.0,0.2558169364929199,0.2568557560443878,0.2587328851222992,-1.4992423057556152,-1.4972953796386719,-1.4937801361083984,0.0,1.0
18432,18,8,170.50653243233114,148.625,-0.0062520165462046865,66.70244197845459,-0.23327776715159415,0.006456066755345091,0.0598876953125,0.5195775240659714,78.31758041381836,7.955794811248779,10.494640350341797,-0.007623190525919199,0.23588551580905914,0.0,0.2556990087032318,0.25764450430870056,0.2589974105358124,-1.499463438987732,-1.4958330392837524,-1.4932849407196045,0.0,1.0
19456,19,7,158.0492948045969,129.57142857142858,-0.006375014956574887,63.52104539871216,-0.2266575027257204,0.001996474029147066,0.048486328125,0.4830937534570694,97.90720100402832,8.951092720031738,9.283900260925293,-0.004675981588661671,0.23866336047649384,0.0,0.2559346854686737,0.25921598076820374,0.26154497265815735,-1.4990215301513672,-1.4928697347640991,-1.4885199069976807,0.0,1.0
20480,20,7,147.53443818378406,139.57142857142858,-0.007745710131712258,64.67425804138183,-0.22172148376703263,0.007146102427213918,0.0552001953125,0.5281913407146931,82.14469013214111,9.049620628356934,8.768781661987305,0.0003300863318145275,0.23778972029685974,0.0,0.25716203451156616,0.25927111506462097,0.26147761940956116,-1.496721625328064,-1.4927946329116821,-1.4886457920074463,0.0,1.0
21504,21,8,167.59297570725096,143.25,-0.005810629995539785,45.892270755767825,-0.2218164972960949,0.0054541373072424905,0.0542236328125,0.5146716319024562,71.61581506729127,7.345928192138672,7.328918933868408,0.002974833594635129,0.23791125416755676,0.0,0.2580004334449768,0.2590528726577759,0.2602890729904175,-1.4951512813568115,-1.4931787252426147,-1.4908682107925415,0.0,1.0
22528,22,6,154.11362909834568,133.5,-0.005487309431191534,59.363821029663086,-0.22258396558463572,0.005278064307640306,0.050927734375,0.4920686803758144,89.24253883361817,10.05489730834961,6.885846138000488,-0.0010239764815196395,0.23346121609210968,0.0,0.2561126947402954,0.25925159454345703,0.2615986168384552,-1.498687982559204,-1.4928311109542847,-1.4884196519851685,0.0,1.0
23552,23,8,175.84266379334113,151.375,-0.004966567526571453,44.93601131439209,-0.21877142302691938,0.00788241558620939,0.0401611328125,0.536138291656971,61.8981692314148,6.676547527313232,8.191819190979004,0.004223290365189314,0.23386703431606293,0.0,0.2557842433452606,0.26047202944755554,0.263138085603714,-1.4993035793304443,-1.4905586242675781,-1.4855432510375977,0.0,1.0
24576,24,8,131.7272280600456,133.75,-0.004552959953434766,59.41758832931519,-0.2126474842429161,0.00393043967342237,0.039501953125,0.5160728380084038,66.95230989456176,5.540446758270264,11.673251152038574,0.003557237796485424,0.23548999428749084,0.0,0.2583015263080597,0.2611232101917267,0.26255109906196594,-1.4945876598358154,-1.4893354177474976,-1.4866397380828857,0.0,1.0
25600,25,8,131.40333670087387,125.375,-0.0049515762948431075,47.73356065750122,-0.2078875731676817,0.005914977022621315,0.042041015625,0.5358678467571736,59.79948196411133,5.727630138397217,9.458887100219727,0.0029859303031116724,0.2347804754972458,0.0,0.26074710488319397,0.2624523937702179,0.26381799578666687,-1.4900116920471191,-1.48681640625,-1.4842736721038818,0.0,1.0
26624,26,7,172.44958003287925,147.57142857142858,-0.004410243255551905,34.0259946346283,-0.2025664247572422,0.0017106250539654865,0.032373046875,0.5250332921743393,62.86802501678467,7.435563087463379,6.430330276489258,0.003998795058578253,0.23849035799503326,0.0,0.26110899448394775,0.26255232095718384,0.2648695409297943,-1.4893349409103394,-1.486629605293274,-1.4823110103607178,0.0,1.0
27648,27,6,158.11723579991667,155.0,-0.00621644554194063,35.18872208595276,-0.20237478166818618,0.0064453135943040255,0.0504638671875,0.5020148418843746,49.522312259674074,5.724832534790039,7.880209445953369,0.006942359264940023,0.23599044978618622,0.0,0.26154205203056335,0.26285815238952637,0.26384100317955017,-1.488525390625,-1.486063838005066,-1.4842307567596436,0.0,1.0
