total_env_steps,update,completed_episodes,completed_episode_return_mean,completed_episode_length_mean,actor_policy_loss,critic_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,critic_grad_norm,advantage_raw_mean,advantage_raw_std,value_target_mean,value_target_std,value_prediction_mean_pre,value_prediction_std_pre,explained_variance_pre,actor_grad_norm_max,critic_grad_norm_max,actor_grad_clip_fraction,critic_grad_clip_fraction,value_normalizer_mean,value_normalizer_std,value_normalizer_count,hard_speed_accel_violations,action_mean,action_std,action_saturation_ratio,raw_log_std_min,raw_log_std_mean,raw_log_std_max,clamped_log_std_min,clamped_log_std_mean,clamped_log_std_max,raw_log_std_gt_max_ratio,finite
1024,1,5,132.97679367983102,111.0,-0.0057208558544516565,0.32525745779275894,-0.239336858689785,0.005503769159258809,0.0480712890625,0.5264632951468229,0.528245036303997,24.32681655883789,10.437833786010742,24.26017951965332,10.40260124206543,-0.0666363313794136,0.14118117094039917,-0.006785151714295612,1.0981974601745605,0.9930880069732666,0.45,0.475,24.260177337545695,10.402603377225052,1024.0001,0.0,0.0718463733792305,0.22734187543392181,0.0,0.25554025173187256,0.25677478313446045,0.2583480179309845,-1.4997611045837402,-1.4974379539489746,-1.4945005178451538,0.0,1.0
2048,2,10,132.34747063161922,114.3,-0.00503014496061951,0.36004409845918417,-0.23256661668419837,0.004094702118891291,0.0305908203125,0.4913583129644394,1.2084686644375324,15.488362312316895,13.957616806030273,34.88103485107422,15.053694725036621,19.39267349243164,4.886380195617676,0.14032104831369097,0.7542892694473267,2.91801381111145,0.45,0.7,29.570606403816925,13.986229369854152,2048.0001,0.0,0.07123218476772308,0.22674264013767242,0.0,0.25574958324432373,0.25783848762512207,0.26094552874565125,-1.499368667602539,-1.4954352378845215,-1.4896405935287476,0.0,1.0
3072,3,8,123.36715732296867,114.125,-0.004364949831506237,0.07007028553634882,-0.2307269260287285,0.0032783638904220424,0.030322265625,0.5403857372701169,0.4497479164972901,8.713418960571289,10.909011840820312,39.46934509277344,20.47513198852539,30.75592803955078,12.932578086853027,0.7161313701488684,0.9974853992462158,1.3105809688568115,0.5,0.3,32.870186006698425,17.08589649937107,3072.0001,0.0,0.06866726279258728,0.22690369188785553,0.0,0.2547473609447479,0.25708624720573425,0.2595970928668976,-1.5012478828430176,-1.4968479871749878,-1.4921627044677734,0.0,1.0
4096,4,9,119.29852529965228,98.77777777777777,-0.004553655814379454,0.03544926014728844,-0.23898834884166717,0.006003396528831218,0.03720703125,0.5001699421554804,0.2717402892187238,6.626757621765137,7.476163387298584,46.165496826171875,27.260583877563477,39.53874206542969,25.05504608154297,0.9247879751537842,1.022536039352417,0.8013788461685181,0.4,0.125,36.19401438572124,20.925444818204493,4096.0001,0.0,0.0641021654009819,0.22811175882816315,0.0,0.25355643033981323,0.255039244890213,0.2573464810848236,-1.5034823417663574,-1.5007215738296509,-1.4963760375976562,0.0,1.0
5120,5,9,138.34514322722072,121.33333333333333,-0.0024873516988009213,0.015786354278679936,-0.24491528794169426,0.0029507893879781475,0.0162353515625,0.4651025738567114,0.14690954629331826,5.222321033477783,5.980921745300293,47.24601745605469,30.33448600769043,42.02369689941406,27.510038375854492,0.96112567244479,1.009634017944336,0.423594206571579,0.375,0.0,38.40441497066155,23.534636016446342,5120.0001,0.0,0.06636974960565567,0.2287755012512207,0.0,0.2527199983596802,0.25561511516571045,0.2594425678253174,-1.5050524473190308,-1.4996285438537598,-1.4924519062042236,0.0,1.0
6144,6,8,157.74994289526788,131.125,-0.0051671874709427355,0.014557750476524235,-0.238608917593956,0.0034606077198986894,0.0469482421875,0.5486642807722092,0.16436102855950593,6.241665363311768,5.525712966918945,50.6319580078125,30.053691864013672,44.390289306640625,28.86248779296875,0.9661949977459088,1.0765982866287231,0.46895909309387207,0.6,0.0,40.44233835721888,25.15688707830546,6144.0001,0.0,0.06648510694503784,0.2236987054347992,0.0,0.2526715099811554,0.25669339299201965,0.26248374581336975,-1.505143404006958,-1.4975985288619995,-1.4867656230926514,0.0,1.0
7168,7,10,149.29889210124625,120.1,-0.004280560876941309,0.016252394067123532,-0.2372499644756317,0.003824036955484189,0.0323974609375,0.5264767300337553,0.16091717313975096,3.9016270637512207,7.213547229766846,50.5372428894043,32.12055969238281,46.635616302490234,30.995492935180664,0.9495650666260231,0.920049786567688,0.47851434350013733,0.55,0.0,41.884467493875945,26.5014642999363,7168.0001,0.0,0.06893756985664368,0.22710789740085602,0.0,0.25173357129096985,0.25586435198783875,0.2606290578842163,-1.5069048404693604,-1.4991493225097656,-1.4902323484420776,0.0,1.0
8192,8,8,129.7003401147929,111.75,-0.003377302084118128,0.012986665999051183,-0.2398251973092556,0.001843861336237751,0.02578125,0.5276063449680806,0.147445207554847,0.17471131682395935,6.333028316497803,57.22735595703125,35.08409881591797,57.052650451660156,34.26647186279297,0.9674161614152001,1.0885714292526245,0.5178114771842957,0.5,0.025,43.802329045635894,28.18059179062592,8192.000100000001,0.0,0.06509783118963242,0.22789429128170013,0.0,0.25286051630973816,0.25648561120033264,0.2607160806655884,-1.5047886371612549,-1.498005986213684,-1.4900696277618408,0.0,1.0
9216,9,6,144.8862153173051,115.83333333333333,-0.0018781426886562258,0.016266892827115954,-0.2402220256626606,0.0029815311296260915,0.0129150390625,0.5629980247467756,0.13388682464137674,0.15620481967926025,7.822292327880859,60.68337631225586,32.184513092041016,60.52717208862305,32.217933654785156,0.9409290114083992,1.016814947128296,0.3973425328731537,0.55,0.0,45.67800077263402,29.140112140554113,9216.000100000001,0.0,0.06573876738548279,0.2280094176530838,0.0,0.2517490088939667,0.2549903690814972,0.25898560881614685,-1.5068758726119995,-1.500778317451477,-1.4933069944381714,0.0,1.0
10240,10,10,156.53327727535816,127.2,-0.005311194388195872,0.0056621735158842055,-0.24677811041474343,0.006646751945663709,0.0555419921875,0.5962292946875095,0.0774887700099498,2.343956470489502,4.3099517822265625,63.148502349853516,38.563621520996094,60.80455017089844,37.8055534362793,0.98750922981589,1.3800408840179443,0.20033136010169983,0.65,0.0,47.42505097026859,30.666210546298014,10240.000100000001,0.0,0.06105383113026619,0.2266450971364975,0.0,0.25207361578941345,0.25482794642448425,0.2590418756008148,-1.5062662363052368,-1.501078486442566,-1.493201732635498,0.0,1.0
11264,11,8,163.3541363609076,138.75,-0.004906479921191931,0.012828357541002334,-0.2480161376297474,0.005907877843128517,0.043115234375,0.614512249827385,0.11954452358186245,-0.664171576499939,7.383199214935303,61.157798767089844,36.81623077392578,61.82196807861328,35.543643951416016,0.9597829287088959,1.1883935928344727,0.3349635899066925,0.625,0.0,48.67348234124179,31.523502892354426,11264.000100000001,0.0,0.05325080826878548,0.22556644678115845,0.0,0.25039219856262207,0.2539128363132477,0.25853657722473145,-1.509425401687622,-1.5027976036071777,-1.494147539138794,0.0,1.0
12288,12,8,138.4553013788487,120.125,-0.004677511902991682,0.014991618774365634,-0.252117420732975,0.0035163388223736548,0.040869140625,0.5018603634089231,0.1264109866693616,-2.1577296257019043,7.9639363288879395,67.07186889648438,38.48016357421875,69.22959899902344,34.7647590637207,0.9571666781943351,0.8825666904449463,0.35024216771125793,0.5,0.0,50.20668089403646,32.56027560593184,12288.000100000001,0.0,0.05387037992477417,0.2226545810699463,0.0,0.2503591775894165,0.253831148147583,0.2574220895767212,-1.509487509727478,-1.5029525756835938,-1.49623441696167,0.0,1.0
13312,13,7,155.2442437217443,135.14285714285714,-0.0051226465846411886,0.0073224802617914975,-0.25460791364312174,0.0022154217105708083,0.0667724609375,0.6042873710393906,0.08811042699962854,1.3497517108917236,5.8943986892700195,63.37957000732422,42.36561965942383,62.02981948852539,42.24960708618164,0.9806423821640146,1.6576210260391235,0.27185139060020447,0.675,0.0,51.21998012968782,33.60068797931261,13312.000100000001,0.0,0.04467480257153511,0.22437599301338196,0.0,0.24920417368412018,0.25252285599708557,0.2575613856315613,-1.5116591453552246,-1.5054259300231934,-1.4959735870361328,0.0,1.0
14336,14,8,166.96078431471545,136.5,-0.005314665695186705,0.019829841004684566,-0.2590897113084793,0.005651160955312662,0.0490234375,0.4494900438934565,0.15700158663094044,-2.1256561279296875,9.969552040100098,56.9056396484375,37.835609436035156,59.03129959106445,37.266929626464844,0.9305695712269629,0.8430237770080566,0.4579297602176666,0.35,0.0,51.626098827524004,33.952311250361774,14336.000100000001,0.0,0.04003414884209633,0.22269907593727112,0.0,0.24950668215751648,0.2531738579273224,0.2595739960670471,-1.5110902786254883,-1.5042095184326172,-1.4922058582305908,0.0,1.0
