mode,hop,metric,count,min,mean,median,p1,p5,p95,p99,max,std
random_stress,H->R1,snr_db,3661,4.440640250192564,10.863272931251228,10.174950944792172,4.818868334119037,5.630453654575307,18.352518421424996,21.990706809321093,24.681015460761053,3.744281520261492
random_stress,H->R1,snr_linear,3661,2.7801230917890316,19.501946420785224,10.411063478661168,3.033100728870137,3.656329828449959,68.43083544252484,158.15054065297002,293.8336609049634,29.34637268487744
random_stress,R1->R2,antenna_gain_db,3661,-2.7761299488888636,-0.15164613886667225,-0.028897186872443897,-1.884763308303429,-0.7865707292579587,-0.0001736243222240273,-9.472384397890356e-06,-7.766808177533671e-09,0.3530980517631546
random_stress,R1->R2,antenna_gain_linear,3661,0.5276998917782043,0.9685619358617764,0.9933682644929172,0.647923406311799,0.8343397348980239,0.9999600223215153,0.9999978189052676,0.9999999982116263,0.06747384876465808
random_stress,R1->R2,capacity_mbps,3661,20.264597984666175,36.81724538590268,36.68688983712598,21.097185209135283,25.738143492588033,44.58477669985899,49.87985378761762,52.21131606998301,5.908482801779611
random_stress,R1->R2,distance_m,3661,119.4951310119018,262.92848698178557,256.6527120689479,138.75154862354813,182.08858336509687,394.74717058176464,464.3671788017007,490.63892651974226,63.9551316290068
random_stress,R1->R2,elevation_angle_deg,3661,0.0024229907888451098,7.199848121455242,4.671081269889398,0.08461747362539235,0.3622716186817867,24.017386356759893,36.39583854860444,43.41210015393442,7.655978029384768
random_stress,R1->R2,height_difference_abs_m,3661,0.009160149868080225,31.7515735337645,20.765187207939192,0.34416091634426493,1.7092532424010756,103.09491648809663,148.93052793535907,171.9707925087132,32.28272029043695
random_stress,R1->R2,horizontal_distance_m,3661,96.5290526996088,259.0097370945562,253.7035331266792,119.75387023781673,170.87160321569317,388.1843564749374,438.15902385198893,473.5640117261098,63.91609943670548
random_stress,R1->R2,snr_db,3661,4.877093760186389,10.692554507436984,10.688172521495405,5.206237905719798,6.9493976761738505,13.219184482114901,14.87627759769598,15.59915249458729,1.9632092612155903
random_stress,R1->R2,snr_linear,3661,3.074039021042785,12.897288613077087,11.71702218321217,3.3160707706814376,4.953814814902769,20.985457818371547,30.73461376215562,36.30072086950803,5.4881872756530345
random_stress,R2->R3,antenna_gain_db,3661,-1.4733143192357883,-0.11725596688917282,-0.021050851759925174,-1.0241434829257927,-0.6436303521325941,-0.00017855539778508309,-1.0360432299746799e-05,-4.3492915356377546e-08,0.22542219786541243
random_stress,R2->R3,antenna_gain_linear,3661,0.7123092237186998,0.974611827380839,0.9951645906690407,0.7899246232449756,0.8622574686204929,0.9999588869454434,0.9999976144251485,0.9999999899853862,0.047066805026153805
random_stress,R2->R3,capacity_mbps,3661,24.36896365084787,37.081785052597155,36.552927949154636,26.06814758086256,29.626296109308544,43.891216624192325,55.82819088737917,69.60002864724085,5.311488938105982
random_stress,R2->R3,distance_m,3661,80.10302467837185,258.17874741166094,258.9190355994214,130.04011584804178,196.40526599770854,330.98235309345137,364.18898961165723,412.2025011100063,45.578675202902744
random_stress,R2->R3,elevation_angle_deg,3661,0.005733762986470608,6.453181114843213,3.9874006499275043,0.08849512132640877,0.36737997527268473,21.785744361702214,27.280029930277937,32.43674261427626,6.71863188689279
random_stress,R2->R3,height_difference_abs_m,3661,0.024789184428016142,29.761114784610843,18.878123164462437,0.35552473301189025,1.6041572061343174,101.54929697899685,157.61751084222973,174.8452909972388,33.4728829110023
random_stress,R2->R3,horizontal_distance_m,3661,80.00763829724555,254.5458667505049,253.77422255800064,129.9792837282096,192.88155450472306,320.7290491537865,356.86991319453347,411.0922287686743,43.97641555360755
random_stress,R2->R3,snr_db,3661,6.449067189778297,10.792615852613515,10.644386863039845,7.068519535872239,8.322172905468468,13.000198189662115,16.71438887889718,20.91667240626456,1.7209065407615292
random_stress,R2->R3,snr_linear,3661,4.414756137296804,13.204255984627665,11.599484430635597,5.091572751201995,6.7954354357977556,19.953533705552577,46.92873935037833,123.50008048527697,8.40382583558487
random_stress,R3->R4,antenna_gain_db,3661,-4.3727281615460365,-0.13459271625685612,-0.039296836197088694,-2.114399091032111,-0.48155060538978245,-0.0005132283496747537,-5.0516682208240984e-05,-1.7833491064850079e-09,0.36952461860679875
random_stress,R3->R4,antenna_gain_linear,3661,0.3653652035147357,0.972394689347794,0.990992382934935,0.6145540582287867,0.8950451414997864,0.999881831787687,0.9999883681717102,0.9999999995893687,0.0631563242954366
random_stress,R3->R4,capacity_mbps,3661,21.885193327174925,37.33357381857605,37.89659275577913,24.076003022494525,27.981756492229692,45.88314569512763,47.16666323617282,47.663696452338534,5.618120400089432
random_stress,R3->R4,distance_m,3661,171.50941034189873,257.0431263570598,245.54293168690282,172.9629702069752,185.20468780582019,361.3546736547301,410.22022460642006,442.0857848790692,56.72269206856384
random_stress,R3->R4,elevation_angle_deg,3661,0.0011610438928631283,7.093625387522987,5.4460515408294095,0.19541030634718523,0.622847203400373,18.90302530996024,38.37771573405126,52.810404004976014,6.864638419869651
random_stress,R3->R4,height_difference_abs_m,3661,0.006900365647766193,31.236931371956885,24.30288166758291,0.8135151310271453,2.6063231100056328,92.3187066286425,139.93761883571872,158.87765478680194,28.72512024698487
random_stress,R3->R4,horizontal_distance_m,3661,120.54923875545772,253.4910900492691,244.99126634777903,147.93407195821268,174.5810265584516,357.1554919792645,393.08117079582394,413.65559601902146,56.833277697224894
random_stress,R3->R4,snr_db,3661,5.512516057138036,10.86743947008894,11.082039496773417,6.34064984445521,7.749257603694371,13.62780728881611,14.03018953302234,14.185622107751435,1.8487360450088361
random_stress,R3->R4,snr_linear,3661,3.55837410978628,13.30213849067366,12.829329212489618,4.305910359622272,5.9556032791809645,23.055828281515645,25.29408381443966,26.21574540767217,5.314623966975967
random_stress,R4->L,antenna_gain_db,3661,-1.6914359571028725,-0.11155294859552406,-0.021748644780723407,-1.2948789818739908,-0.5547808028703158,-0.0002736466539949457,-1.341624262586832e-05,-7.894331799810659e-10,0.22966191054154023
random_stress,R4->L,antenna_gain_linear,3661,0.6774174883503097,0.9759167308691553,0.995004707651704,0.7421848787688151,0.8800795299442148,0.9999369925144314,0.9999969108007442,0.9999999998182263,0.046785650553801135
random_stress,R4->L,capacity_mbps,3661,17.76174558451283,34.75103168222869,34.2216655842804,19.434380225243483,21.860056852691137,50.79550007741035,60.44500191021003,61.671735209765,8.849287391518251
random_stress,R4->L,distance_m,3661,87.39580722622696,296.00857469006996,285.312354661652,95.38119769953015,149.39881826165407,471.04251841123966,522.3832840720378,572.2162831973778,96.44287260201638
random_stress,R4->L,elevation_angle_deg,3661,0.000772481567406256,6.459897947405998,4.052894724816894,0.10070379027863577,0.4548029442006903,20.260888868195654,30.51440555578546,34.60833458722802,6.382056141670348
random_stress,R4->L,height_difference_abs_m,3661,0.0036584807177177936,29.035345464151177,21.185526811284745,0.5273658923532594,2.4883794614964074,81.68200652226392,104.53435258425989,117.00117705442938,24.60102700228816
random_stress,R4->L,horizontal_distance_m,3661,71.96391112453689,293.32122889137895,284.84594040371854,82.33073522443505,143.65065115478745,469.2037952666433,519.4996480744622,572.1254902260215,97.14267255761777
random_stress,R4->L,snr_db,3661,3.8474174676645,9.96352794308267,9.876442060347335,4.542671385811235,5.502820363030956,15.160595534710398,18.12945778618977,18.504183933883663,2.935050289717244
random_stress,R4->L,snr_linear,3661,2.4251675402284243,12.718611088032548,9.719506309682632,2.846211300195038,3.550438843497618,32.81402868997969,65.00485271446456,70.86281383424055,10.809249741279709
zero_action,H->R1,antenna_gain_db,5012,-19.22084886169776,-0.15116795648984116,-0.0326533498980175,-1.947915301066367,-0.32752622475398285,-0.0005856517887306226,-7.197908835904267e-05,-4.8688839092535635e-08,0.898724665069284
zero_action,H->R1,antenna_gain_linear,5012,0.011965066420987729,0.9758775585937948,0.9925094831343243,0.6385699387635416,0.9273579032614045,0.9998651577841873,0.9999834263397583,0.9999999887889806,0.07925939071459236
zero_action,H->R1,capacity_mbps,5012,18.558203709266138,36.50012926460092,35.41929404956404,19.33325782495522,21.18916621253012,56.935199917713376,72.27777192810271,79.88687259825963,11.425441138989013
zero_action,H->R1,distance_m,5012,41.31162550382147,286.59393901825143,271.9064524720234,55.93937780039043,118.60114024846378,485.7635969530992,528.4177278035074,547.4222708801622,112.86070590111811
zero_action,H->R1,elevation_angle_deg,5012,0.006066597521526686,6.4171317503483865,4.966105737639556,0.23325612032056509,0.6653426036326516,15.635823758066836,36.955211213949184,83.72013837129093,7.344681036752327
zero_action,H->R1,height_difference_abs_m,5012,0.035035458063333635,25.24666999942155,26.549920125930498,1.0344829023088948,3.517721971646182,62.80273270002269,70.49580261379384,72.52927736343,16.03544581803072
zero_action,H->R1,horizontal_distance_m,5012,4.518869926713914,284.6447726020489,270.49756751209947,51.574850953779524,113.85808630221089,484.3928709422024,525.8070342674546,547.285035324761,113.82639579719812
zero_action,H->R1,snr_db,5012,4.1823086233820055,10.50481682249242,10.272413852867725,4.501484428602293,5.242242374062856,17.05446186836655,21.728706414289025,24.03121298803715,3.7351635768423965
zero_action,H->R1,snr_linear,5012,2.6195751523951154,17.69629318531093,10.647346441293353,2.8193464257338476,3.3436763807167136,50.75118496501362,148.89175239962668,253.00045301066993,25.987871455276295
zero_action,R1->R2,antenna_gain_db,5012,-0.0284182467307254,-0.009850446331785294,-0.0034854917371976435,-0.0284182467307254,-0.026314672857611285,-6.540953514283048e-05,-1.459854596115716e-05,-1.459854596115716e-05,0.009351771239395125
zero_action,R1->R2,antenna_gain_linear,5012,0.993477819228655,0.9977367333128231,0.9991977578368709,0.993477819228655,0.9939591424505149,0.9999849390113619,0.9999966385662187,0.9999966385662187,0.002146975396643344
zero_action,R1->R2,capacity_mbps,5012,33.51940416849261,37.69428403319201,37.8517469387076,33.51940416849261,33.778391179040376,42.507407839996716,43.34798331436812,43.34798331436812,3.108647865380583
zero_action,R1->R2,distance_m,5012,203.21774370402824,252.35410000659422,248.65771666772764,203.21774370402824,209.58989187245874,290.01856682229726,293.58464463602553,293.58464463602553,28.80223638782535
zero_action,R1->R2,elevation_angle_deg,5012,0.105047363254302,2.3241971803509216,1.623055831454854,0.105047363254302,0.2223568244003473,4.457692978426937,4.632253013527592,4.632253013527592,1.4278136487132271
zero_action,R1->R2,height_difference_abs_m,5012,0.4973607398482045,10.18613595666998,7.242299095662901,0.4973607398482045,0.8901517708700624,22.369853817909927,22.369853817909927,22.369853817909927,6.417665535688201
zero_action,R1->R2,horizontal_distance_m,5012,202.92646652379676,252.06972673363828,248.07223471933824,202.92646652379676,209.32633006039194,289.27009466377797,293.4954709487807,293.4954709487807,28.776199868179457
zero_action,R1->R2,snr_db,5012,9.64269460013828,11.007864371907468,11.067485524188951,9.64269460013828,9.729038671367555,12.561663843637305,12.828308858875468,12.828308858875468,1.0086249444033057
zero_action,R1->R2,snr_linear,5012,9.21020846140744,12.961927312745132,12.786407830651795,9.21020846140744,9.395153219794075,18.037086348161267,19.179217572112158,19.179217572112158,3.0807126191871794
zero_action,R2->R3,antenna_gain_db,5012,-0.05692890846046124,-0.011087694575477407,-0.0019206508503238563,-0.05692890846046124,-0.03779214037395657,-3.436995330298265e-06,-3.436995330298265e-06,-3.436995330298265e-06,0.014578145945225647
zero_action,R2->R3,antenna_gain_linear,5012,0.9869771748530796,0.9974558293221726,0.999557851574757,0.9869771748530796,0.9913357905785058,0.9999992086028919,0.9999992086028919,0.9999992086028919,0.00333892856365989
zero_action,R2->R3,capacity_mbps,5012,33.289722383822195,37.748910982208926,38.03522243253676,33.289722383822195,33.351376403131084,42.45291966197702,43.50998979408337,43.50998979408337,3.1448609820087428
zero_action,R2->R3,distance_m,5012,202.2663755242596,251.853444344055,246.87128779284646,202.2663755242596,208.89885086784943,295.11446057720116,295.17900993736004,295.17900993736004,29.246186113542105
zero_action,R2->R3,elevation_angle_deg,5012,0.05097062033249021,2.250980720303429,1.2048658152772658,0.05097062033249021,0.05097062033249021,5.340922070478146,6.552731821807346,6.552731821807346,1.8178238459080036
zero_action,R2->R3,height_difference_abs_m,5012,0.20727404870626742,10.034664836132599,4.253120952215511,0.20727404870626742,0.20727404870626742,25.575125517681954,26.14102402384816,26.14102402384816,8.279352869574668
zero_action,R2->R3,horizontal_distance_m,5012,202.2216547006938,251.52756620924913,246.2019718883704,202.2216547006938,207.53416669277843,293.9544041254647,294.7815026253313,294.7815026253313,29.15712751100487
zero_action,R2->R3,snr_db,5012,9.565979810255577,11.02535890855039,11.12700723839059,9.565979810255577,9.586585696509797,12.544350072031467,12.879605503717613,12.879605503717613,1.0211380263540386
zero_action,R2->R3,snr_linear,5012,9.048945676560649,13.020123497073898,12.962856812239437,9.048945676560649,9.091982050218938,17.965322064143088,19.407095830459085,19.407095830459085,3.0982133681220216
zero_action,R3->R4,antenna_gain_db,5012,-0.04933921097606985,-0.010646967600105995,-0.005810648088160706,-0.04933921097606985,-0.030373874360375072,-3.6808552550458395e-05,-3.5610629008450887e-07,-3.5610629008450887e-07,0.012079518945477636
zero_action,R3->R4,antenna_gain_linear,5012,0.9887035167228659,0.9975553005610439,0.9986629434907719,0.9887035167228659,0.9930305569719071,0.9999915245534771,0.9999999180034999,0.9999999180034999,0.002768341471852734
zero_action,R3->R4,capacity_mbps,5012,33.170786351004665,37.65769799880849,37.9912957807579,33.170786351004665,33.82382004780505,41.81026701384413,43.95349359240419,43.95349359240419,3.1895463059133684
zero_action,R3->R4,distance_m,5012,198.93689051473785,252.78597335713133,247.9063843021028,198.93689051473785,214.06206627212427,290.0691742403336,296.9231400958541,296.9231400958541,29.687376447848262
zero_action,R3->R4,elevation_angle_deg,5012,0.01640666446522023,2.361275286530322,2.0955322095640625,0.01640666446522023,0.16680326216807598,4.788808030500011,6.101201088431207,6.101201088431207,1.5699814500663036
zero_action,R3->R4,height_difference_abs_m,5012,0.0680034019594018,10.34673601970286,9.286329338183805,0.0680034019594018,0.7020287272801795,22.192104963802763,22.75156863988039,22.75156863988039,6.876451431492
