total_env_steps,update,completed_episodes,completed_episode_return_mean,completed_episode_length_mean,actor_policy_loss,critic_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,critic_grad_norm,advantage_raw_mean,advantage_raw_std,value_target_mean,value_target_std,value_prediction_mean_pre,value_prediction_std_pre,explained_variance_pre,actor_grad_norm_max,critic_grad_norm_max,actor_grad_clip_fraction,critic_grad_clip_fraction,value_normalizer_mean,value_normalizer_std,value_normalizer_count,hard_speed_accel_violations,action_mean,action_std,action_saturation_ratio,raw_log_std_min,raw_log_std_mean,raw_log_std_max,clamped_log_std_min,clamped_log_std_mean,clamped_log_std_max,raw_log_std_gt_max_ratio,finite
1024,1,1,120.31786201353484,93.0,-0.004846926429308951,426.4143569946289,-0.24760499596595764,0.004046388682036195,0.0363525390625,0.5271880593150854,87.20112800598145,28.366409301757812,10.358254432678223,28.282623291015625,10.322291374206543,-0.08378741145133972,0.18113741278648376,-0.006980077566431264,0.8667377233505249,125.73448181152344,0.55,1.0,0.0,1.0,0.0,0.0,0.05971929430961609,0.22112329304218292,0.0,0.25292646884918213,0.25390636920928955,0.2555462718009949,-1.5046647787094116,-1.5028222799301147,-1.499749779701233,0.0,1.0
2048,2,7,219.2717924226817,193.42857142857142,-0.003841044643195346,286.0680934906006,-0.25399927571415903,0.0034601350052980706,0.0213623046875,0.5051021814346314,75.20551671981812,20.38472557067871,14.264069557189941,21.659854888916016,13.888513565063477,1.2751322984695435,1.8889392614364624,-0.054812811936837624,0.8923715949058533,105.38707733154297,0.5,1.0,0.0,1.0,0.0,0.0,0.0598931722342968,0.22041745483875275,0.0,0.25230368971824646,0.25317540764808655,0.2544272840023041,-1.5058341026306152,-1.5041860342025757,-1.5018483400344849,0.0,1.0
3072,3,4,252.6455166374251,202.75,-0.004847844835603609,372.67433471679686,-0.259944162517786,0.00514047775650397,0.0442626953125,0.582889125496149,151.74197425842286,25.209209442138672,14.37995719909668,28.370956420898438,13.554306030273438,3.161745548248291,2.5741217136383057,-0.12553910294618387,1.2550674676895142,185.1324005126953,0.575,1.0,0.0,1.0,0.0,0.0,0.057763975113630295,0.22116337716579437,0.0,0.2508220970630646,0.25154659152030945,0.2521018981933594,-1.5086174011230469,-1.5072498321533203,-1.5062130689620972,0.0,1.0
4096,4,5,219.01591555763198,190.0,-0.0025714663206599653,329.94259414672854,-0.2659232556819916,0.003939768692362122,0.017236328125,0.4922047484666109,139.42244205474853,24.10285186767578,14.61944580078125,24.794038772583008,13.12324333190918,0.691187858581543,5.171638011932373,-0.2410218633405048,0.8286340236663818,158.84593200683594,0.4,1.0,0.0,1.0,0.0,0.0,0.050227466970682144,0.21921585500240326,0.0,0.2492702156305313,0.2514441907405853,0.25327304005622864,-1.5115349292755127,-1.5074588060379028,-1.504014253616333,0.0,1.0
5120,5,5,218.33820690296517,180.0,-0.0047296493197791275,217.491117477417,-0.26378636732697486,0.006508463954378385,0.04560546875,0.5457760624587535,140.0505609512329,18.81121826171875,13.110024452209473,23.411579132080078,14.173375129699707,4.600360870361328,4.7765679359436035,0.14442037656240625,1.2236442565917969,154.45321655273438,0.6,1.0,0.0,1.0,0.0,0.0,0.04301423951983452,0.22032947838306427,0.0,0.24849596619606018,0.25213614106178284,0.2555101215839386,-1.5129913091659546,-1.5061486959457397,-1.4998176097869873,0.0,1.0
6144,6,7,190.27980189817646,184.28571428571428,-0.0034420496376696974,273.6840229034424,-0.2606992945075035,0.004750450827123132,0.021826171875,0.5077367290854454,183.03713455200196,21.347034454345703,12.623785018920898,29.548067092895508,14.590170860290527,8.201032638549805,6.0192437171936035,0.2513850446641658,0.8895236849784851,198.14404296875,0.425,1.0,0.0,1.0,0.0,0.0,0.04542073979973793,0.22040145099163055,0.0,0.24972094595432281,0.2524149417877197,0.2555009126663208,-1.5106873512268066,-1.50564706325531,-1.4998347759246826,0.0,1.0
7168,7,6,189.3077857712908,187.0,-0.00453947726637125,191.531880569458,-0.26079071760177613,0.005927069170866162,0.043115234375,0.5435725595802069,147.92289505004882,15.107988357543945,15.382255554199219,23.02828598022461,18.82194709777832,7.920297622680664,7.148622512817383,0.33210073933552076,1.0526540279388428,188.13719177246094,0.475,1.0,0.0,1.0,0.0,0.0,0.05290594696998596,0.21949250996112823,0.0,0.2507748007774353,0.25227317214012146,0.25470900535583496,-1.5087063312530518,-1.5059113502502441,-1.5013198852539062,0.0,1.0
8192,8,6,176.37982724209579,177.83333333333334,-0.0034894133219495415,208.40037384033204,-0.26245675384998324,0.0032141033094376325,0.0354736328125,0.5608843483030796,174.74372215270995,17.987468719482422,13.84756851196289,26.948545455932617,18.605436325073242,8.961074829101562,9.253301620483398,0.4460540711612694,0.8572642207145691,240.6652069091797,0.65,1.0,0.0,1.0,0.0,0.0,0.04944327473640442,0.21652436256408691,0.0,0.24976521730422974,0.2516006529331207,0.2525893747806549,-1.5106041431427002,-1.5071806907653809,-1.5052976608276367,0.0,1.0
9216,9,4,221.86301067019224,187.5,-0.0031763827544637026,256.8565368652344,-0.2657757103443146,0.003949283594556619,0.019140625,0.48658176362514494,200.214013671875,20.50759506225586,12.53873062133789,33.70520782470703,16.85869026184082,13.197611808776855,7.720516204833984,0.44682897663852317,0.9079634547233582,223.747802734375,0.375,1.0,0.0,1.0,0.0,0.0,0.04525173082947731,0.2183949053287506,0.0,0.24846996366977692,0.2514902353286743,0.2542974054813385,-1.51304030418396,-1.5073509216308594,-1.5020920038223267,0.0,1.0
10240,10,7,207.68595711926125,196.85714285714286,-0.004158471018308773,176.42554244995117,-0.26776697784662246,0.0033310718135908246,0.019091796875,0.46867657005786895,153.39335041046144,14.855313301086426,15.318392753601074,25.159500122070312,20.78660774230957,10.30418586730957,12.327528953552246,0.4569258108837454,0.8544099926948547,219.17723083496094,0.425,1.0,0.0,1.0,0.0,0.0,0.04892296716570854,0.21800027787685394,0.0,0.24834854900836945,0.2504068613052368,0.2538548409938812,-1.5132687091827393,-1.5094021558761597,-1.5029222965240479,0.0,1.0
