total_env_steps,update,completed_episodes,completed_episode_return_mean,completed_episode_length_mean,actor_policy_loss,critic_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,critic_grad_norm,advantage_raw_mean,advantage_raw_std,value_target_mean,value_target_std,value_prediction_mean_pre,value_prediction_std_pre,explained_variance_pre,actor_grad_norm_max,critic_grad_norm_max,actor_grad_clip_fraction,critic_grad_clip_fraction,value_normalizer_mean,value_normalizer_std,value_normalizer_count,hard_speed_accel_violations,action_mean,action_std,action_saturation_ratio,raw_log_std_min,raw_log_std_mean,raw_log_std_max,clamped_log_std_min,clamped_log_std_mean,clamped_log_std_max,raw_log_std_gt_max_ratio,finite
1024,1,1,120.31786201353484,93.0,-0.004891369864344597,0.39983859211206435,-0.24614466950297356,0.004553272917110007,0.04130859375,0.5222714886069297,0.4327044617384672,18.692428588867188,5.539477348327637,18.608640670776367,5.499255180358887,-0.08378741145133972,0.18113741278648376,-0.01468179312592155,0.9336845874786377,1.1268564462661743,0.475,0.225,18.608639391365212,5.499257808620091,1024.0001,0.0,0.05971929430961609,0.22112329304218292,0.0,0.2530633807182312,0.2542918026447296,0.2558390498161316,-1.5044077634811401,-1.5021133422851562,-1.4992008209228516,0.0,1.0
2048,2,7,218.80752856650741,193.0,-0.0047690078034065666,0.3518923159688711,-0.2517314039170742,0.004510281041439157,0.03369140625,0.5352144159376622,0.6570121955126524,10.293205261230469,10.651127815246582,28.872833251953125,11.807772636413574,18.57962989807129,2.506807804107666,0.1863171750585283,1.144249677658081,1.3393824100494385,0.5,0.55,23.740736639873745,10.54377031018204,2048.0001,0.0,0.06032731011509895,0.22044068574905396,0.0,0.2518419325351715,0.2535807192325592,0.25567856431007385,-1.5067013502120972,-1.503438115119934,-1.4995017051696777,0.0,1.0
3072,3,4,248.63289209100566,194.5,-0.004117701126961038,0.1497096074745059,-0.2581477724015713,0.003633684929809533,0.0363037109375,0.5912214696407319,0.4067802246659994,9.481236457824707,11.275166511535645,40.95442199707031,14.395959854125977,31.473186492919922,6.67685079574585,0.3865704819236231,1.2913818359375,1.0692740678787231,0.6,0.3,29.478632091681593,14.458290798539249,3072.0001,0.0,0.06161496043205261,0.2206367552280426,0.0,0.2507922351360321,0.2517022490501404,0.2530054748058319,-1.5086735486984253,-1.5069891214370728,-1.5045164823532104,0.0,1.0
4096,4,5,219.46563079268157,199.2,-0.0026372876367531718,0.06061310889199376,-0.2665929786860943,0.0036199835740262643,0.01240234375,0.4822803262621164,0.4033692806959152,8.423428535461426,8.50742244720459,43.18824005126953,18.363264083862305,34.764808654785156,13.487905502319336,0.7853671264798507,0.9105280041694641,1.3094278573989868,0.375,0.2,32.90603319230777,16.623033293358255,4096.0001,0.0,0.055677611380815506,0.21875765919685364,0.0,0.24941033124923706,0.2511376440525055,0.252063125371933,-1.5112714767456055,-1.5080400705337524,-1.5062859058380127,0.0,1.0
5120,5,6,229.8656075571021,194.33333333333334,-0.00316749035846442,0.0726759341545403,-0.26402897462248803,0.0035656500360346398,0.0218994140625,0.5132568091154098,0.30540374480187893,5.200763702392578,9.235982894897461,45.502159118652344,20.747085571289062,40.3013916015625,16.76588249206543,0.8018235621311054,0.9096047878265381,0.7867265939712524,0.425,0.125,35.42525782019691,18.235527570498395,5120.0001,0.0,0.04562942311167717,0.220286563038826,0.0,0.2494172900915146,0.2525211274623871,0.2542760968208313,-1.5112583637237549,-1.5054421424865723,-1.5021319389343262,0.0,1.0
6144,6,4,173.03364316191858,170.75,-0.0032628192449919878,0.05643228699918836,-0.2620518244802952,0.0021450374348205513,0.02783203125,0.5378222897648811,0.33566368240863087,4.129361152648926,9.687689781188965,63.62451934814453,21.270225524902344,59.49515914916992,16.79579734802246,0.7925582189493748,1.0114686489105225,0.9972452521324158,0.575,0.15,40.12513473991998,21.516505891566624,6144.0001,0.0,0.037405725568532944,0.21962286531925201,0.0,0.24771161377429962,0.2511950731277466,0.25441479682922363,-1.5144673585891724,-1.5079345703125,-1.5018717050552368,0.0,1.0
7168,7,8,183.44673910174453,181.125,-0.006040056562051177,0.1227969947271049,-0.27051318287849424,0.0071440382409491575,0.062548828125,0.5410410765558481,0.38036972619593146,-1.6263725757598877,15.218523025512695,53.29771423339844,28.89906120300293,54.92408752441406,21.425086975097656,0.7226823366188817,1.1066036224365234,0.9708350896835327,0.475,0.15,42.006931782434556,23.18141074255573,7168.0001,0.0,0.03786803409457207,0.21855150163173676,0.0,0.24755436182022095,0.25016435980796814,0.2528326213359833,-1.514763355255127,-1.509843349456787,-1.5048409700393677,0.0,1.0
8192,8,5,182.86994459778822,174.6,-0.003607427445240319,0.06067438796162605,-0.2735069178044796,0.003047309447720181,0.0287841796875,0.5533862672746181,0.2536598540842533,0.9752777814865112,10.695316314697266,44.971923828125,28.616132736206055,43.996646881103516,25.35113525390625,0.8603099955134482,1.0548547506332397,0.5861048698425293,0.65,0.025,42.37755580623532,23.948434239868455,8192.000100000001,0.0,0.04350297525525093,0.2163805067539215,0.0,0.24764278531074524,0.24991224706172943,0.2526538372039795,-1.5145968198776245,-1.5103474855422974,-1.5051766633987427,0.0,1.0
9216,9,4,216.13516881418806,190.5,-0.00600346433930099,0.0151710708392784,-0.27497162148356435,0.004672798310639337,0.0673828125,0.5557273119688034,0.14050626065582036,3.578552722930908,5.794946670532227,60.71698760986328,26.69087791442871,57.1384391784668,27.936372756958008,0.9528617815396806,1.0539783239364624,0.41288235783576965,0.5,0.0,44.41527086179795,24.943463557033095,9216.000100000001,0.0,0.040399570018053055,0.21795330941677094,0.0,0.24725180864334106,0.24943195283412933,0.25245344638824463,-1.515332818031311,-1.5112215280532837,-1.505552887916565,0.0,1.0
10240,10,6,221.40634801263673,212.0,-0.004411495570093393,0.042105657979846,-0.2813883237540722,0.002985906632966362,0.0504150390625,0.5553298994898797,0.19429329540580512,-0.2944833040237427,9.8207368850708,48.663970947265625,34.65781784057617,48.95845031738281,30.825456619262695,0.9197055165996694,0.9982671737670898,0.5041740536689758,0.625,0.025,44.84014063630444,26.10938137031042,10240.000100000001,0.0,0.03579147160053253,0.21765735745429993,0.0,0.24579587578773499,0.24764008820056915,0.24913926422595978,-1.518074631690979,-1.5145988464355469,-1.5117812156677246,0.0,1.0
