total_env_steps,update,completed_episodes,completed_episode_return_mean,completed_episode_length_mean,actor_policy_loss,critic_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,critic_grad_norm,advantage_raw_mean,advantage_raw_std,value_target_mean,value_target_std,value_prediction_mean_pre,value_prediction_std_pre,explained_variance_pre,actor_grad_norm_max,critic_grad_norm_max,actor_grad_clip_fraction,critic_grad_clip_fraction,value_normalizer_mean,value_normalizer_std,value_normalizer_count,hard_speed_accel_violations,action_mean,action_std,action_saturation_ratio,raw_log_std_min,raw_log_std_mean,raw_log_std_max,clamped_log_std_min,clamped_log_std_mean,clamped_log_std_max,raw_log_std_gt_max_ratio,finite
1024,1,5,132.97679367983102,111.0,-0.0057208558544516565,316.45606994628906,-0.239336858689785,0.005503769159258809,0.0480712890625,0.5264632951468229,93.10224418640136,24.32681655883789,10.437833786010742,24.26017951965332,10.40260124206543,-0.0666363313794136,0.14118117094039917,-0.006785151714295612,1.0981974601745605,128.280517578125,0.45,1.0,0.0,1.0,0.0,0.0,0.0718463733792305,0.22734187543392181,0.0,0.25554025173187256,0.25677478313446045,0.2583480179309845,-1.4997611045837402,-1.4974379539489746,-1.4945005178451538,0.0,1.0
2048,2,10,132.34747063161922,114.3,-0.004497831431217491,285.7808498382568,-0.2324317067861557,0.004080311812867876,0.0310302734375,0.4797502771019936,65.19871845245362,21.444835662841797,12.573160171508789,21.626178741455078,11.320727348327637,0.1813422441482544,2.271249294281006,-0.23350308050371038,0.7992927432060242,86.72064208984375,0.4,1.0,0.0,1.0,0.0,0.0,0.07123218476772308,0.22674264013767242,0.0,0.2562620937824249,0.2578337788581848,0.2605442702770233,-1.4984079599380493,-1.495451807975769,-1.4903910160064697,0.0,1.0
3072,3,8,123.66016920630182,114.375,-0.0038479215698316695,231.7174819946289,-0.23026668205857276,0.002986922350828536,0.0183349609375,0.5451185759156942,83.22734394073487,19.298675537109375,12.199173927307129,21.00705337524414,11.394692420959473,1.7083768844604492,2.518850803375244,-0.14618743825006741,1.083795428276062,101.83203887939453,0.525,1.0,0.0,1.0,0.0,0.0,0.06713240593671799,0.22656135261058807,0.0,0.255952388048172,0.25729820132255554,0.25943484902381897,-1.498988389968872,-1.4964885711669922,-1.4924662113189697,0.0,1.0
4096,4,9,120.01282729158068,99.33333333333333,-0.004631029407028109,240.49283828735352,-0.2361666403710842,0.006270171342475805,0.0366943359375,0.5435308396816254,85.65046863555908,20.828548431396484,10.752140998840332,21.071258544921875,11.182164192199707,0.24270862340927124,2.9788732528686523,0.07543343322717877,0.9465184211730957,99.1050033569336,0.6,1.0,0.0,1.0,0.0,0.0,0.06306546181440353,0.22821550071239471,0.0,0.25461822748184204,0.2560233771800995,0.2573481500148773,-1.5014901161193848,-1.4988484382629395,-1.496372938156128,0.0,1.0
5120,5,9,137.38392579144113,120.55555555555556,-0.00338895603781566,226.82215423583983,-0.2398364007472992,0.0017122319564805365,0.0268798828125,0.5135341752320528,111.78371849060059,20.489166259765625,10.524179458618164,21.284069061279297,13.525239944458008,0.7949001789093018,5.091894149780273,0.3945384348435157,0.9176110625267029,128.4846954345703,0.475,1.0,0.0,1.0,0.0,0.0,0.06928589195013046,0.22974008321762085,0.0,0.2539075016975403,0.2560836374759674,0.2594195604324341,-1.5028235912322998,-1.4987460374832153,-1.492494821548462,0.0,1.0
6144,6,8,156.91630276325745,131.25,-0.005203536077169701,254.6445770263672,-0.2358330488204956,0.006382357320399023,0.059326171875,0.6187992915511131,161.21092109680177,21.326454162597656,11.636873245239258,25.859771728515625,14.928193092346191,4.533316612243652,5.060911178588867,0.3923435793600417,1.2278567552566528,171.90237426757812,0.65,1.0,0.0,1.0,0.0,0.0,0.06853397935628891,0.2273186892271042,0.0,0.2554003596305847,0.25762835144996643,0.2614041268825531,-1.500023365020752,-1.4958676099777222,-1.4887832403182983,0.0,1.0
7168,7,10,143.87073803140535,117.3,-0.002885207871440798,194.12513999938966,-0.23034313693642616,0.0022811554939835333,0.0154052734375,0.504593326151371,152.62276248931886,18.482580184936523,12.105403900146484,23.031654357910156,13.38132381439209,4.549072742462158,5.061441898345947,0.18160983475747217,0.9689201712608337,195.68919372558594,0.5,1.0,0.0,1.0,0.0,0.0,0.07609276473522186,0.23196522891521454,0.0,0.25360241532325745,0.257400244474411,0.2622615694999695,-1.5033960342407227,-1.496299147605896,-1.4871807098388672,0.0,1.0
8192,8,8,127.83889138761805,110.125,-0.0032394907786510883,178.62066307067872,-0.2343435302376747,0.002931230056856293,0.0212890625,0.5149288013577461,161.97356758117675,19.05620574951172,9.165919303894043,24.718536376953125,14.268364906311035,5.662332534790039,8.383502960205078,0.5873293249882443,0.9009537696838379,208.00421142578125,0.425,1.0,0.0,1.0,0.0,0.0,0.07151291519403458,0.23053385317325592,0.0,0.2520676553249359,0.256570428609848,0.26126629114151,-1.506277322769165,-1.4978498220443726,-1.4890408515930176,0.0,1.0
9216,9,8,149.2907812956949,117.875,-0.005162621568888426,204.7597713470459,-0.23158137649297714,0.006897451369150076,0.0526611328125,0.5968172047287226,195.03060989379884,20.439594268798828,10.285014152526855,29.317583084106445,14.668110847473145,8.877988815307617,7.043914318084717,0.5083439441043016,1.270888090133667,291.2481994628906,0.575,1.0,0.0,1.0,0.0,0.0,0.07145518064498901,0.23071745038032532,0.0,0.25448355078697205,0.2591747045516968,0.2632600665092468,-1.5017428398132324,-1.4929760694503784,-1.4853155612945557,0.0,1.0
10240,10,8,147.4171439800964,122.625,-0.0035218050703406333,212.07037353515625,-0.21569275185465814,0.002797216644103173,0.021044921875,0.4593674637377262,186.67807426452637,18.703380584716797,11.614201545715332,32.336273193359375,16.547273635864258,13.632892608642578,6.76305627822876,0.5073642773206586,0.7745790481567383,215.5703125,0.4,1.0,0.0,1.0,0.0,0.0,0.06291097402572632,0.2330223023891449,0.0,0.2574270963668823,0.2612874209880829,0.26650142669677734,-1.496225118637085,-1.489024043083191,-1.4792671203613281,0.0,1.0
11264,11,9,153.39064750326435,130.11111111111111,-0.004006530280457809,175.153572845459,-0.2085628755390644,0.004386534359946381,0.0251220703125,0.5549977079033852,152.65937271118165,15.826196670532227,11.844741821289062,30.251602172851562,17.500341415405273,14.425405502319336,8.531777381896973,0.541902217715241,1.032966136932373,174.96127319335938,0.525,1.0,0.0,1.0,0.0,0.0,0.05869133770465851,0.23587563633918762,0.0,0.25777366757392883,0.2617394030094147,0.2667882442474365,-1.495576024055481,-1.4881529808044434,-1.4787324666976929,0.0,1.0
12288,12,7,135.1017297144178,119.14285714285714,-0.003777183865895495,145.12544174194335,-0.20567817911505698,0.0025474886439042165,0.0409423828125,0.5574920974671841,157.7765407562256,16.102554321289062,10.133334159851074,28.82636833190918,18.07354736328125,12.72381591796875,10.952370643615723,0.6856468188241192,1.0381213426589966,246.88597106933594,0.6,1.0,0.0,1.0,0.0,0.0,0.06289204955101013,0.23277921974658966,0.0,0.258544921875,0.2626747190952301,0.26755818724632263,-1.4941319227218628,-1.4864258766174316,-1.4772975444793701,0.0,1.0
13312,13,9,143.03271338536354,120.88888888888889,-0.00475711862090975,194.30885429382323,-0.20487299300730227,0.0051526977913454175,0.03955078125,0.5888462759554386,177.6678581237793,18.221317291259766,11.148953437805176,34.16893768310547,18.60003089904785,15.94762134552002,11.239256858825684,0.6407134488455551,1.2145594358444214,252.14126586914062,0.725,1.0,0.0,1.0,0.0,0.0,0.05975015088915825,0.23503302037715912,0.0,0.25853198766708374,0.26165834069252014,0.266292005777359,-1.4941561222076416,-1.488299012184143,-1.4796576499938965,0.0,1.0
