total_env_steps,update,completed_episodes,completed_episode_return_mean,completed_episode_length_mean,actor_policy_loss,critic_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,critic_grad_norm,advantage_raw_mean,advantage_raw_std,value_target_mean,value_target_std,value_prediction_mean_pre,value_prediction_std_pre,explained_variance_pre,actor_grad_norm_max,critic_grad_norm_max,actor_grad_clip_fraction,critic_grad_clip_fraction,value_normalizer_mean,value_normalizer_std,value_normalizer_count,hard_speed_accel_violations,action_mean,action_std,action_saturation_ratio,raw_log_std_min,raw_log_std_mean,raw_log_std_max,clamped_log_std_min,clamped_log_std_mean,clamped_log_std_max,raw_log_std_gt_max_ratio,finite
1024,1,2,151.48800505530028,117.5,-0.003926400537602603,163.32409629821777,-0.24471430405974387,0.003144897481251974,0.0484375,0.640188305079937,65.31106624603271,18.539480209350586,5.450939655303955,18.584644317626953,5.446759223937988,0.045165084302425385,0.17448000609874725,-0.0015354822848192562,1.2727477550506592,91.51251983642578,0.7,1.0,0.0,1.0,0.0,0.0,-0.009166118688881397,0.22590097784996033,0.0,0.253147155046463,0.25496262311935425,0.2566491663455963,-1.5042505264282227,-1.5008572340011597,-1.4976825714111328,0.0,1.0
2048,2,7,191.4754931204779,168.14285714285714,-0.003885452856775373,141.9208089828491,-0.24618458226323128,0.00459923119051382,0.0335693359375,0.6228321731090546,44.27140102386475,14.789300918579102,9.917553901672363,15.262237548828125,8.475473403930664,0.4729377329349518,2.561096429824829,-0.3692450123000459,1.1714385747909546,54.7881965637207,0.675,1.0,0.0,1.0,0.0,0.0,-0.004868700634688139,0.2269938439130783,0.0,0.2544536888599396,0.2547213137149811,0.2551177144050598,-1.5017987489700317,-1.5012874603271484,-1.5005533695220947,0.0,1.0
3072,3,6,200.0273979657693,180.66666666666666,-0.005630919220857322,117.1852195739746,-0.24856051877141,0.003459559979091864,0.040380859375,0.6207285992801189,63.533783721923825,13.832513809204102,9.204069137573242,15.492141723632812,8.758228302001953,1.6596282720565796,1.970047950744629,-0.10440208869173073,1.1163477897644043,81.70182037353516,0.75,1.0,0.0,1.0,0.0,0.0,-0.0027167387306690216,0.22415390610694885,0.0,0.2534030079841614,0.25404858589172363,0.2547854781150818,-1.5037702322006226,-1.5025668144226074,-1.5011764764785767,0.0,1.0
4096,4,6,204.7536402519969,180.0,-0.003924159484449774,111.76650848388672,-0.25152978822588923,0.001794586308824364,0.0431640625,0.6606237009167671,80.53899688720703,14.686273574829102,7.753406524658203,17.027286529541016,8.202688217163086,2.3410139083862305,2.8176326751708984,0.10654489171138304,1.1553875207901,91.65008544921875,0.675,1.0,0.0,1.0,0.0,0.0,-0.0024381570983678102,0.22532473504543304,0.0,0.2520221173763275,0.2538314461708069,0.2548021078109741,-1.5063629150390625,-1.5029455423355103,-1.5011452436447144,0.0,1.0
5120,5,2,238.06052659527006,187.0,-0.004238639370305464,114.08951416015626,-0.25350591242313386,0.0035975728620542212,0.0287109375,0.6162677854299545,95.5684440612793,15.61318588256836,7.438968658447266,18.644554138183594,8.643723487854004,3.031369686126709,4.48541259765625,0.25933175216796256,1.4147197008132935,102.89680480957031,0.6,1.0,0.0,1.0,0.0,0.0,0.0031599290668964386,0.2252800017595291,0.0,0.25028473138809204,0.2533927857875824,0.257679283618927,-1.509627342224121,-1.503806471824646,-1.4957528114318848,0.0,1.0
6144,6,7,218.84326817305717,195.71428571428572,-0.005663781799376011,101.83614807128906,-0.25595526322722434,0.004139699212100822,0.0419921875,0.5865446649491787,100.33602619171143,15.215654373168945,8.442313194274902,16.99266815185547,9.109665870666504,1.7770144939422607,7.607083797454834,0.14114862824644037,1.0344069004058838,136.2519073486328,0.7,1.0,0.0,1.0,0.0,0.0,-0.012055390514433384,0.22357486188411713,0.0,0.2508109211921692,0.25292840600013733,0.25624778866767883,-1.5086383819580078,-1.5046731233596802,-1.4984347820281982,0.0,1.0
7168,7,6,176.18388356030766,154.16666666666666,-0.004651071055559441,108.47488536834717,-0.25644450485706327,0.004602911540132482,0.047802734375,0.6246803887188435,106.28600368499755,14.512006759643555,8.83486557006836,20.03921890258789,10.80935287475586,5.527210712432861,7.421520709991455,0.3319629750903216,1.0082411766052246,123.67689514160156,0.725,1.0,0.0,1.0,0.0,0.0,-0.02002517692744732,0.22626818716526031,0.0,0.2509292960166931,0.25336208939552307,0.2547109127044678,-1.508415937423706,-1.503831386566162,-1.5013163089752197,0.0,1.0
8192,8,8,200.77774751948215,181.625,-0.004994574154261499,81.47977313995361,-0.2543016538023949,0.005634824866137933,0.039404296875,0.5886180572211742,95.313747215271,11.790382385253906,8.990071296691895,17.914432525634766,14.601435661315918,6.124048233032227,9.229883193969727,0.6209162527454263,1.0533427000045776,120.88138580322266,0.625,1.0,0.0,1.0,0.0,0.0,-0.027428800240159035,0.22551606595516205,0.0,0.25027069449424744,0.2535753548145294,0.2555549740791321,-1.5096538066864014,-1.5034648180007935,-1.4997334480285645,0.0,1.0
9216,9,6,175.26933813951905,152.33333333333334,-0.005460197431966662,93.31680240631104,-0.25083366483449937,0.004553411596862134,0.0486572265625,0.6503249198198319,99.67689838409424,13.838443756103516,7.443988800048828,20.98019027709961,13.323486328125,7.141747951507568,11.10874080657959,0.6878411269373237,1.1890102624893188,116.4132080078125,0.7,1.0,0.0,1.0,0.0,0.0,-0.012521491385996342,0.22595465183258057,0.0,0.25204214453697205,0.2547404170036316,0.2566928267478943,-1.5063252449035645,-1.5012545585632324,-1.497600793838501,0.0,1.0
10240,10,6,200.1831330379971,159.0,-0.0057753721601329746,83.70500011444092,-0.2455892249941826,0.004044389912451152,0.053662109375,0.625853157043457,119.97162551879883,12.920801162719727,6.677450180053711,27.201980590820312,10.161505699157715,14.281181335449219,7.084648132324219,0.5681776280073312,1.1141211986541748,148.55238342285156,0.725,1.0,0.0,1.0,0.0,0.0,-0.017602309584617615,0.22916047275066376,0.0,0.25235265493392944,0.2551206350326538,0.25831979513168335,-1.5057421922683716,-1.500570297241211,-1.4945533275604248,0.0,1.0
